id_cliente,fecha_registro,edad,genero,region,estado_civil,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,uso_app,tipo_plan,num_productos,tiene_tarjeta_credito,canal_registro,dia_semana_registro,hora_registro,codigo_postal,abandono
11647,2018-06-03,45,Femenino,Norte,Casado,732016.3900301114,293158.16609404184,2297792.7013260582,455.292938400697,49,4,300,Bajo,Basico,4,0,Web,Viernes,14,5236,0
11648,2020-12-02,53,Otro,Norte,Casado,767020.4801616281,348381.3687539303,2847171.9440813516,507.0913573230646,97,4,20,Bajo,Premium,3,0,Web,Miercoles,23,6595,0
11649,2023-05-27,73,Otro,Sur,Divorciado,942593.570866565,223714.27114549416,155978.7811684264,510.34155287065664,12,8,338,Bajo,Premium,3,1,Tienda,Sabado,7,5103,1
11650,2019-03-03,67,Masculino,Sur,Divorciado,713830.9803890986,140946.99772336317,1860163.8132121693,464.55011426042114,18,14,323,Bajo,Premium,4,0,Tienda,Miercoles,17,4807,1
11651,2019-08-19,35,Femenino,Norte,Soltero,753222.4917980734,395335.0866661664,2623689.93656186,586.8312540000543,99,12,354,Bajo,Premium,1,0,App,Jueves,6,9256,1
11652,2021-10-15,26,Otro,Sur,Soltero,912832.9143550921,478056.71748216986,1339722.9149081688,620.5711253607948,100,19,351,Bajo,Estandar,2,0,Web,Jueves,7,6643,1
11653,2021-07-20,71,Masculino,Sur,Divorciado,730936.0840428272,191564.78412197038,2616071.046067063,781.4716496649405,68,4,83,Medio,Premium,4,1,App,Sabado,6,5237,0
11654,2018-04-15,60,Femenino,Centro,Soltero,980550.74281693,225146.17721576773,1873198.7626220123,425.39263959956446,64,2,127,Medio,Basico,4,1,Tienda,Sabado,17,5451,0
11655,2019-02-24,37,Femenino,Centro,Divorciado,1363923.0477379654,629567.8517102189,327699.61363830976,647.53657945444,24,18,308,Alto,Basico,2,0,App,Miercoles,4,9755,1
11656,2019-09-19,20,Femenino,Sur,Casado,434541.19590860006,359422.2737190503,2819437.166616934,548.4935910873626,92,4,224,Medio,Basico,2,1,Tienda,Lunes,10,8607,0
11657,2023-05-08,73,Masculino,Sur,Soltero,990290.7393276745,274395.6223137476,2403793.7411016077,680.6803815021419,79,6,185,Medio,Premium,2,0,App,Lunes,19,5336,0
11658,2023-02-25,31,Otro,Sur,Soltero,1024353.2891355369,596021.8108124543,1076817.3904260136,534.6398996531212,39,15,314,Bajo,Estandar,4,1,Web,Viernes,2,8954,1
11659,2020-09-20,77,Otro,Norte,Soltero,757604.1486699726,559766.5282317123,3563816.3455018084,,21,5,334,Bajo,Estandar,4,1,Web,Viernes,10,5442,0
11660,2023-03-07,50,Masculino,Norte,Soltero,896584.3570755174,315382.1309881219,2520083.5593498643,542.2588957635053,79,4,12,Medio,Basico,5,0,Tienda,Viernes,1,2132,0
11661,2019-07-25,18,Femenino,Norte,Divorciado,491565.2895467828,361422.4640384869,2331546.168568038,596.4679503324311,18,10,311,Bajo,Premium,3,0,App,Domingo,17,1350,1
11662,2020-05-12,45,Masculino,Centro,Divorciado,603911.8802094806,561426.3303132606,3525037.317554544,608.0771732013148,14,17,119,Bajo,Basico,1,0,Web,Martes,20,4432,1
11663,2020-02-14,76,Femenino,Sur,Soltero,850057.0071433152,362062.096992791,1764888.9628245393,458.6693949314915,91,9,42,Bajo,Premium,1,0,Web,Viernes,18,8656,0
11664,2020-08-20,24,Masculino,Norte,Soltero,1105061.8605274227,258344.11009015408,1943967.4639117783,620.3267253467251,96,16,224,Medio,Basico,3,0,Web,Jueves,11,7788,0
11665,2020-06-04,72,Otro,Sur,Casado,959992.6494223777,507902.8259562374,1333419.1663119462,561.5971045346269,84,4,344,Medio,Estandar,5,1,Tienda,Viernes,3,1949,1
11666,2020-03-28,48,Otro,Norte,Soltero,979337.7391722221,668003.5414902951,2036058.5175554156,459.2814539966344,70,6,314,Medio,Basico,3,1,App,Miercoles,10,6288,1
11667,2020-04-08,35,Femenino,Centro,Divorciado,683132.9748421083,600794.4517768524,2500578.579156562,741.6633931057827,99,1,142,Alto,Premium,5,0,App,Martes,19,6426,0
11668,2022-05-20,22,Masculino,Norte,Divorciado,822805.9111887156,399224.59657783475,978146.5791297506,,83,17,254,Alto,Estandar,3,0,Web,Miercoles,16,2394,1
11669,2019-08-29,78,Masculino,Centro,Casado,944464.1387823651,674203.4009653823,1633588.5151877147,543.0511580261598,63,9,151,Bajo,Premium,4,1,Tienda,Viernes,3,7247,0
11670,2020-10-17,35,Masculino,Sur,Soltero,473776.03845497296,,2101479.594659123,783.2676596425472,62,7,169,Medio,Estandar,3,1,Tienda,Lunes,16,4093,1
11671,2019-09-21,72,Otro,Norte,Divorciado,843145.972896688,678860.482675615,1833376.1162740889,654.4827895414752,73,10,250,Alto,Basico,5,0,App,Domingo,18,9217,0
11672,2019-04-23,34,Otro,Norte,Soltero,1420151.9443280273,301097.1593771344,3182669.22404872,752.814363054067,29,19,358,Bajo,Estandar,5,0,Tienda,Miercoles,4,6396,1
11673,2021-02-05,28,Masculino,Sur,Casado,1000760.7489035602,468846.8600840828,1780008.9600941082,593.2066909217181,19,13,36,Bajo,Premium,2,0,Web,Sabado,6,8584,0
11674,2019-03-28,48,Otro,Sur,Divorciado,612540.7793835865,474922.7274780752,1371659.5155060308,669.7994468336631,17,19,189,Bajo,Premium,5,1,App,Domingo,21,9469,0
11675,2019-08-11,59,Masculino,Centro,Divorciado,667704.5565084638,212055.13414215462,1938514.211182922,629.1517336615526,80,1,277,Alto,Premium,2,1,Tienda,Jueves,4,4462,0
11676,2022-02-05,37,Otro,Centro,Soltero,913067.5655699344,346875.5695788051,3122707.8687037514,670.3763963930426,21,10,62,Bajo,Premium,2,0,App,Viernes,5,8411,1
11677,2020-09-12,32,Femenino,Centro,Divorciado,1103228.7008409852,399500.0388500475,3141100.356529924,519.8875939033137,104,10,148,Medio,Premium,5,0,App,Jueves,2,8005,1
11678,2021-12-14,74,Otro,Norte,Soltero,574068.5553140644,347693.2426219642,1969196.0513502485,657.1682884907717,94,11,260,Medio,Basico,3,0,Web,Lunes,12,1020,0
11679,2019-10-29,58,Masculino,Sur,Casado,1071891.7083560182,387147.8609325082,2122162.820234423,393.229219827109,29,13,263,Medio,Estandar,1,0,Tienda,Lunes,21,1862,0
11680,2019-03-17,59,Masculino,Norte,Casado,870924.8069890878,473990.9034259898,1417159.292059925,,109,10,148,Medio,Premium,1,1,Tienda,Domingo,4,3062,0
11681,2021-11-11,72,Femenino,Centro,Casado,906427.217293705,295049.950085404,1705270.814213635,620.0651412958273,25,13,152,Alto,Basico,2,0,App,Domingo,16,1401,0
11682,2021-02-02,28,Masculino,Centro,Divorciado,750374.8311443024,462194.97335849615,436917.96052551013,487.3490266552344,5,11,234,Alto,Basico,1,0,Tienda,Martes,8,6596,1
11683,2022-05-10,21,Masculino,Centro,Casado,997504.347113461,500213.2847763301,66088.22133085085,575.0967291191332,77,8,297,Alto,Estandar,1,1,Tienda,Martes,12,4765,1
11684,2019-11-27,67,Masculino,Sur,Divorciado,792390.2655701084,,2146304.066884571,596.8822342050843,86,13,86,Bajo,Estandar,1,1,Web,Sabado,3,2864,0
11685,2018-11-26,61,Otro,Sur,Soltero,699452.0082834391,230800.32632026577,1939031.909888817,562.0407312952738,7,5,174,Bajo,Basico,4,0,Web,Viernes,22,1962,1
11686,2018-10-08,59,Masculino,Norte,Casado,860577.0339864595,393831.64883758995,1416593.72692444,660.3080333083459,69,9,234,Bajo,Estandar,1,1,Web,Viernes,21,6098,1
11687,2018-10-10,59,Masculino,Norte,Divorciado,630255.1295609417,539516.0980099514,1828874.5419176067,805.5582120301707,98,1,7,Alto,Premium,4,0,Tienda,Sabado,0,1291,0
11688,2021-01-31,36,Masculino,Centro,Divorciado,949998.716165863,144763.42325327496,1719360.5936010298,647.9549236312242,21,2,70,Medio,Basico,5,1,Tienda,Viernes,5,9660,0
11689,2020-07-04,52,Femenino,Sur,Divorciado,407738.03103673353,566175.9088018206,1519359.1959733546,673.5100446838345,89,19,204,Bajo,Premium,3,1,App,Sabado,21,7894,1
11690,2018-03-07,43,Masculino,Centro,Soltero,982019.5910471249,205255.01264475135,1359169.8405449116,668.1230157715806,38,8,295,Bajo,Estandar,5,0,Web,Domingo,12,6648,0
11691,2020-12-28,26,Masculino,Centro,Soltero,1182954.7198425992,378106.1048589893,2643204.5213446617,635.8529095264516,17,1,190,Medio,Premium,5,1,Web,Domingo,9,5572,1
11692,2020-11-08,24,Femenino,Centro,Casado,798325.3383827632,265511.4944574309,1274397.5374734602,596.5326643819456,66,15,346,Medio,Basico,4,1,Web,Domingo,4,3935,0
11693,2020-07-09,18,Masculino,Centro,Casado,1014845.884481391,504595.14944618643,4149699.1862766505,696.1780965196757,70,1,332,Bajo,Basico,2,0,App,Viernes,23,8372,1
11694,2022-09-26,24,Otro,Sur,Divorciado,910675.1086767991,353557.0513767615,1435162.5327478214,838.1797957744184,2,11,330,Bajo,Estandar,2,0,Web,Miercoles,13,3691,1
11695,2022-07-08,78,Otro,Centro,Casado,971768.4679924995,478012.46520153584,2022435.7203825496,698.9193278569718,41,18,34,Medio,Estandar,2,0,Tienda,Miercoles,0,3372,0
11696,2020-10-27,68,Masculino,Norte,Casado,1035885.938459502,152244.3799373472,2819538.357461888,477.9395803892259,49,2,270,Alto,Basico,4,1,Web,Lunes,11,6187,0
11697,2019-11-06,31,Otro,Norte,Soltero,822928.0917009456,501293.8630136093,2812686.3226152677,577.7620565478126,71,11,272,Bajo,Premium,2,1,App,Miercoles,21,8852,1
11698,2018-02-03,41,Otro,Norte,Casado,834728.7199405315,376585.6709959954,1783517.2362828928,651.5788130340902,79,4,261,Medio,Basico,2,0,App,Lunes,10,6475,1
11699,2023-06-13,46,Femenino,Norte,Casado,1262358.7797885602,328583.8949296044,2103069.518265091,537.8728067887712,78,1,138,Bajo,Estandar,1,1,Web,Sabado,22,7146,0
11700,2018-05-17,44,Masculino,Sur,Soltero,1175695.2045745477,541544.9446681251,1519310.424945057,632.5118441935529,5,15,222,Bajo,Estandar,3,1,Web,Jueves,4,8190,1
11701,2018-02-04,19,Masculino,Norte,Divorciado,763316.7648700513,337082.71575573285,2945781.4827891435,729.7567619253357,112,5,70,Bajo,Basico,4,0,Tienda,Jueves,23,9505,1
11702,2020-02-12,35,Masculino,Centro,Casado,754606.7727268516,,1611879.6300728854,556.858498737894,115,12,107,Bajo,Estandar,1,1,Web,Miercoles,14,7608,0
11703,2023-04-10,66,Otro,Norte,Casado,464766.5429364121,657297.4749930655,1751403.2259371015,478.95798642452826,38,2,27,Bajo,Estandar,3,1,Tienda,Jueves,17,8051,0
11704,2023-02-27,53,Masculino,Sur,Divorciado,352415.86948431504,341310.5914016414,2129839.8260893538,618.2925060778966,58,4,234,Medio,Premium,4,1,Web,Viernes,11,1155,1
11705,2022-12-26,38,Otro,Centro,Soltero,998224.5818400636,248450.31463188064,1586732.1325137161,681.0399431226244,113,18,104,Bajo,Basico,2,0,Web,Miercoles,1,1378,0
11706,2022-07-09,58,Otro,Norte,Casado,,556662.1903329277,1895377.799664293,632.0522278715154,40,9,202,Alto,Premium,3,0,Web,Miercoles,8,8214,1
11707,2020-02-12,77,Masculino,Centro,Soltero,834281.0801221216,485678.15634984645,3847504.170733611,361.99353149156144,57,2,341,Alto,Basico,4,1,Tienda,Jueves,19,3135,0
11708,2023-02-10,47,Masculino,Norte,Divorciado,243675.3354776689,305399.6752281289,3031104.7217540746,365.0524796968773,68,16,287,Bajo,Estandar,3,0,App,Martes,9,9830,1
11709,2023-02-13,74,Otro,Centro,Casado,587596.2444118321,623418.5092510289,2593679.845140834,555.5243274281303,20,6,313,Medio,Premium,4,0,App,Lunes,21,7329,1
11710,2021-12-12,65,Otro,Sur,Casado,801931.4440665797,528040.9628779568,1152982.0805072188,534.6292109057304,108,1,81,Medio,Basico,1,0,App,Miercoles,2,3791,0
11711,2022-02-28,25,Femenino,Sur,Casado,641726.338638818,442431.1014472927,1703654.1796905445,462.9424166562105,59,1,62,Medio,Basico,2,1,Tienda,Martes,21,4616,0
11712,2022-11-24,37,Masculino,Sur,Soltero,711575.551787164,239135.77279476565,2762144.0117922695,536.2652307405212,93,13,222,Medio,Basico,3,0,App,Miercoles,6,6144,1
11713,2020-07-09,51,Femenino,Norte,Soltero,679659.1998753933,585800.1483630983,1806626.7289584444,663.9812008242523,10,12,357,Medio,Premium,1,1,App,Jueves,22,6357,0
11714,2018-10-22,73,Otro,Norte,Divorciado,,489017.8805579071,2843302.117634195,544.5621647162756,53,16,210,Bajo,Estandar,2,0,Tienda,Domingo,11,1166,0
11715,2019-05-23,35,Masculino,Norte,Casado,661850.4214360861,643307.0774134975,2833079.8111030757,606.2276617523413,46,13,358,Alto,Premium,3,0,Web,Viernes,21,7476,0
11716,2018-11-15,79,Masculino,Norte,Soltero,1038056.5338348786,499614.5461781405,1192188.8843327889,579.8234776149022,5,11,251,Alto,Estandar,2,0,App,Martes,16,8084,0
11717,2019-02-09,77,Masculino,Norte,Casado,813856.0631266899,295325.3552340389,1776339.9713336804,543.2277115970004,28,19,259,Bajo,Premium,1,0,App,Viernes,17,6541,1
11718,2019-06-25,52,Masculino,Centro,Casado,815210.453543537,337164.65506889304,2103480.642680566,494.5598876534727,96,13,338,Medio,Premium,1,0,App,Martes,19,6486,1
11719,2022-01-03,62,Otro,Sur,Divorciado,1299072.4530324775,254476.92031190614,1375749.6427062664,411.59318406811286,43,6,272,Alto,Estandar,5,0,Tienda,Lunes,7,5987,1
11720,2022-01-20,31,Femenino,Norte,Soltero,,511013.5094582435,1466755.8641177723,577.7955119288649,79,16,197,Bajo,Premium,3,0,App,Viernes,21,3471,0
11721,2022-06-07,67,Femenino,Centro,Divorciado,1034237.9382272514,273751.79476484057,2356205.0707138074,641.6775899008275,17,8,42,Medio,Premium,5,1,App,Martes,17,6505,0
11722,2023-02-15,55,Masculino,Norte,Casado,927062.9429856488,157968.53523685742,2755152.861598455,616.378694405643,116,2,181,Medio,Basico,3,0,App,Domingo,18,6779,1
11723,2021-06-14,37,Masculino,Centro,Soltero,796105.5370173291,484855.523630204,1705773.65246333,551.8965292822411,88,7,135,Alto,Basico,4,1,App,Sabado,14,8341,0
11724,2020-03-10,55,Otro,Norte,Casado,477979.9294551719,495141.47670497844,1051652.9775975249,613.7103737569522,103,18,81,Alto,Premium,3,1,Web,Jueves,3,6678,1
11725,2020-12-12,63,Otro,Norte,Divorciado,1131410.2654483048,150583.41797485866,4511563.380025774,731.259602378907,13,12,60,Bajo,Basico,4,1,Web,Sabado,0,2713,1
11726,2023-01-21,21,Otro,Sur,Divorciado,684534.2430087948,354712.7639513144,1603637.8654632596,710.0219318835904,117,13,337,Medio,Premium,2,1,Web,Lunes,3,9748,1
11727,2020-05-14,55,Femenino,Sur,Casado,777964.9194705627,,2796557.1037347787,677.7992566144351,31,8,28,Medio,Estandar,3,1,App,Jueves,23,6684,0
11728,2019-08-13,56,Femenino,Norte,Soltero,714067.9300897551,85755.79819203255,2084734.6266692313,669.96673569467,22,18,319,Bajo,Premium,2,0,Web,Domingo,15,5337,1
11729,2020-01-01,27,Femenino,Norte,Soltero,826245.6412391481,273119.9488060461,2329726.6842431575,627.4617063599576,107,11,314,Alto,Premium,4,0,App,Miercoles,0,8149,1
11730,2021-06-12,78,Masculino,Centro,Divorciado,211855.92995537329,261260.22821221247,2345132.3023379357,776.2075447419102,12,13,238,Alto,Basico,1,1,App,Domingo,14,4652,0
11731,2022-07-18,19,Masculino,Norte,Casado,555324.9165064208,670054.491482155,1288727.839080404,727.6894328948761,38,16,128,Bajo,Basico,1,0,Web,Lunes,23,5586,0
11732,2018-06-07,27,Femenino,Centro,Divorciado,375869.1104376298,729182.0115564449,1770789.833588276,456.79995174155937,66,1,291,Bajo,Basico,2,0,App,Sabado,9,7422,1
11733,2019-12-23,20,Otro,Sur,Divorciado,815414.8373481652,566343.2215437742,1095008.8909145321,662.7364551809234,84,5,97,Medio,Premium,2,1,App,Lunes,6,3338,0
11734,2022-10-13,75,Femenino,Centro,Divorciado,686840.5800536857,467157.8170798966,1382602.2951912084,679.8505012763922,118,18,190,Bajo,Estandar,2,0,App,Domingo,20,7147,0
11735,2019-02-14,26,Masculino,Centro,Divorciado,607690.4636024598,366801.68496067345,2180715.975021233,612.0071600377468,4,4,347,Alto,Estandar,2,0,Web,Domingo,16,9862,1
11736,2019-11-25,23,Otro,Centro,Casado,825869.9637921755,426235.1716204336,1924935.6562391021,621.3740654092564,117,16,76,Medio,Estandar,4,0,App,Miercoles,7,2139,0
11737,2018-01-28,68,Otro,Centro,Casado,1109754.7922156674,444241.3984683922,1276650.5037027015,543.4379947944949,26,3,179,Medio,Basico,2,0,Web,Viernes,1,8375,1
11738,2021-06-17,52,Femenino,Centro,Casado,962388.7226005888,339873.5525335079,1263022.0144418115,,2,13,337,Alto,Estandar,4,0,App,Miercoles,1,6514,1
11739,2018-11-03,72,Masculino,Norte,Casado,898279.2561732081,660511.4287255406,2600293.679475809,614.7075157067508,41,11,123,Medio,Estandar,3,1,Web,Domingo,2,5932,1
11740,2019-09-23,68,Femenino,Centro,Soltero,945859.2218269436,408786.9441564205,3282616.233313488,724.8066577294256,107,8,267,Alto,Premium,3,1,Web,Lunes,23,7185,1
11741,2022-11-25,65,Masculino,Sur,Divorciado,1007217.1788452468,373942.21642902715,2809631.560506129,571.7827924119665,99,4,279,Alto,Premium,5,0,Tienda,Miercoles,11,8414,0
11742,2023-02-26,59,Otro,Norte,Soltero,345729.6625053501,345569.13247368764,1702349.6552458524,555.8996193587524,39,7,154,Bajo,Estandar,1,1,Web,Lunes,7,1576,0
11743,2018-01-03,62,Femenino,Norte,Casado,695561.6777502826,247347.81551636555,1432073.2689246708,681.3988075231247,15,15,26,Bajo,Basico,4,1,Web,Lunes,3,1472,1
11744,2020-05-16,22,Otro,Centro,Divorciado,627241.4628418296,288913.92918467993,2355421.0013314867,491.0581781151111,51,1,125,Alto,Premium,1,0,Tienda,Lunes,18,3772,0
11745,2018-12-25,64,Otro,Norte,Soltero,920258.3695487829,420715.3549344913,2603788.1287840353,637.3515885421941,74,9,77,Alto,Estandar,3,0,Web,Sabado,15,4860,0
11746,2022-06-25,67,Masculino,Sur,Divorciado,645377.0474270321,312175.57833884563,1736949.0791894975,590.2489233283533,66,8,157,Bajo,Premium,5,0,Web,Lunes,8,4582,1
11747,2023-03-10,74,Otro,Norte,Casado,1112928.7807074492,605162.7219906058,424015.434861284,749.8649490793027,86,4,324,Alto,Basico,5,1,App,Sabado,22,6604,0
11748,2019-05-10,36,Femenino,Sur,Soltero,734381.7807603873,401365.8484996753,2026285.7057725694,616.8915920759708,66,9,88,Bajo,Premium,4,1,App,Miercoles,19,7935,1
11749,2018-10-03,69,Otro,Centro,Divorciado,763380.2068884653,523883.46100867755,1990968.9650796806,561.4079622154247,59,12,246,Medio,Basico,4,1,App,Lunes,10,3117,1
11750,2018-11-23,71,Otro,Sur,Divorciado,428129.66706313385,336270.99693098443,1768605.2070652682,559.9004579922017,6,17,80,Medio,Estandar,2,0,Web,Viernes,16,1840,0
11751,2018-01-12,72,Masculino,Centro,Soltero,543925.7220663321,,994919.2454232071,788.2763888406338,86,3,353,Bajo,Estandar,4,0,Web,Jueves,22,9137,0
11752,2022-06-16,77,Masculino,Sur,Divorciado,997992.0034488109,,2787458.3970958544,487.25908478716565,28,3,164,Alto,Premium,5,1,App,Martes,12,8277,1
11753,2021-05-19,27,Masculino,Centro,Casado,576346.17212809,417595.3619923803,2115783.284499485,503.58975398503503,93,18,161,Bajo,Premium,1,1,Web,Domingo,1,3799,1
11754,2022-06-22,38,Otro,Norte,Divorciado,836692.3629663013,,1226625.524062023,627.6214414356052,12,3,299,Medio,Basico,3,1,Tienda,Martes,9,2828,0
11755,2022-09-04,23,Masculino,Centro,Divorciado,1011678.8543337167,718095.6933474464,3831333.066675807,657.951961987192,86,10,315,Bajo,Basico,5,0,App,Sabado,9,9604,1
11756,2022-06-01,43,Femenino,Sur,Soltero,670509.9761983923,779338.3398183435,509034.39625515,452.76048483033037,107,19,234,Alto,Basico,3,0,App,Jueves,7,5130,0
11757,2019-06-14,60,Otro,Sur,Casado,842466.3392612216,580081.3833411415,1563759.2835723506,598.6003370230776,81,1,57,Medio,Basico,3,0,Tienda,Miercoles,13,3588,0
11758,2022-04-13,77,Femenino,Centro,Soltero,817099.1567168736,606358.5866903374,2055328.4006795129,646.1562409322127,1,7,170,Medio,Estandar,1,0,Tienda,Martes,1,5630,0
11759,2022-06-04,72,Otro,Centro,Casado,746197.6232270245,323141.27242660034,2042262.492306649,512.5429390149293,72,9,312,Bajo,Basico,1,1,App,Lunes,15,4747,1
11760,2021-06-30,69,Otro,Centro,Divorciado,987788.8304658546,601669.1928526358,2189342.441365288,358.52670158341266,94,12,148,Bajo,Premium,5,1,Web,Sabado,9,8648,1
11761,2018-05-06,39,Masculino,Centro,Divorciado,690720.7259527477,610576.0519689419,2357068.534821883,607.6394207374738,72,13,25,Bajo,Basico,3,1,App,Lunes,23,9242,0
11762,2023-02-02,53,Otro,Sur,Soltero,605993.1776423347,320865.24921819643,1515238.51671202,561.8932092275586,65,13,284,Alto,Estandar,1,1,App,Viernes,11,6429,1
11763,2022-04-02,59,Masculino,Centro,Divorciado,1139360.097470709,303440.0244687657,2685413.4992066086,609.5604648531589,39,7,30,Alto,Premium,2,0,Tienda,Martes,22,3722,0
11764,2019-09-01,62,Masculino,Sur,Soltero,1000774.587246874,640871.2426835436,1235895.4897997163,609.0768743607542,29,7,188,Alto,Basico,3,1,Web,Miercoles,18,2377,0
11765,2018-01-28,59,Femenino,Sur,Casado,562471.8548892213,283834.5676292761,896566.1863923983,777.8809332215716,9,15,183,Medio,Estandar,1,0,Tienda,Viernes,2,8341,0
11766,2023-05-05,43,Otro,Sur,Soltero,,507941.101566868,1035199.2064968288,761.9020796193489,21,16,186,Medio,Estandar,2,1,Tienda,Viernes,10,8890,0
11767,2023-02-01,60,Femenino,Norte,Soltero,789845.9385574274,490757.49085588305,3450548.5001192056,631.529344497088,65,10,68,Medio,Premium,5,0,Tienda,Sabado,19,9885,1
11768,2021-02-01,73,Otro,Sur,Divorciado,527787.438812407,419180.4994841974,1685437.1717281693,708.8165167192033,30,9,340,Medio,Basico,3,1,Web,Miercoles,19,9598,1
11769,2021-08-28,23,Otro,Centro,Casado,889290.7825003061,237466.2292239909,2281728.220687468,524.1355820904687,97,5,86,Bajo,Estandar,1,0,Tienda,Jueves,15,6782,0
11770,2023-06-18,21,Masculino,Norte,Casado,750747.1244303341,265434.05306286464,1798189.7629646012,643.8921545829985,103,15,271,Medio,Basico,5,0,Tienda,Viernes,3,2660,1
11771,2019-06-06,55,Otro,Centro,Soltero,907259.1332730654,126067.80606590415,7509586.455998559,513.8378900809994,88,16,4,Medio,Premium,2,0,Web,Domingo,7,5901,0
11772,2020-11-17,67,Masculino,Centro,Divorciado,635283.1955507577,365091.78627506975,3154619.393566807,568.8484532452756,104,2,122,Medio,Basico,3,0,Web,Domingo,0,8068,0
11773,2021-09-13,68,Masculino,Norte,Casado,958366.4373550399,467606.1891848193,1557746.2797490628,592.4886576328116,42,13,281,Medio,Basico,4,1,Tienda,Jueves,20,5529,1
